Trial,ESN,Name,Lat,Lng,Timestamp,Datetime,Order ,ID ,,,,
12,334954,UNHCMB,43.17186,-70.824158,1377544500,8/26/13 15:15,5480,LB35,,,,,0.1110116974017252
12,334954,UNHCMB,43.171924,-70.824265,1377540900,8/26/13 14:15,5481,LB35,,,,,0.011215133648768421
12,334954,UNHCMB,43.171892,-70.82418,1377537300,8/26/13 13:15,5482,LB35,,,,,0.007752413235864424
12,334954,UNHCMB,43.1726,-70.823901,1377533700,8/26/13 12:15,5483,LB35,,,,,0.08186127624840986
12,334954,UNHCMB,43.171828,-70.82418,1377530100,8/26/13 11:15,5484,LB35,,,,,0.08871835522357577
12,334954,UNHCMB,43.174467,-70.825403,1377526500,8/26/13 10:15,5485,LB35,,,,,0.3095556318326002
12,334954,UNHCMB,43.171903,-70.824158,1377522900,8/26/13 9:15,5486,LB35,,,,,0.3022622678657051
12,334954,UNHCMB,43.171881,-70.824201,1377519300,8/26/13 8:15,5487,LB35,,,,,0.0042569115608495104
12,334954,UNHCMB,43.17186,-70.824223,1377515700,8/26/13 7:15,5488,LB35,,,,,0.0029368003420557546
12,334954,UNHCMB,43.17186,-70.82418,1377512700,8/26/13 6:25,5489,LB35,,,,,0.0034848951197309656
12,334954,UNHCMB,43.171817,-70.824287,1377508500,8/26/13 5:15,5490,LB35,,,,,0.009901091933975934
12,334954,UNHCMB,43.171774,-70.824244,1377504900,8/26/13 4:15,5491,LB35,,,,,0.005914172293492285
12,334954,UNHCMB,43.171839,-70.824244,1377501300,8/26/13 3:15,5492,LB35,,,,,0.007223132376126262
12,334954,UNHCMB,43.171849,-70.824201,1377497700,8/26/13 2:15,5493,LB35,,,,,0.0036577834047853714
12,334954,UNHCMB,43.171881,-70.824244,1377494100,8/26/13 1:15,5494,LB35,,,,,0.004978920949792812
12,334954,UNHCMB,43.171881,-70.824201,1377490500,8/26/13 0:15,5495,LB35,,,,,0.0034848939204331552
12,334954,UNHCMB,43.171849,-70.824201,1377486900,8/25/13 23:15,5496,LB35,,,,,0.003556003631106197
12,334954,UNHCMB,43.171828,-70.82418,1377483300,8/25/13 22:15,5497,LB35,,,,,0.0028883159957189394
12,334954,UNHCMB,43.171871,-70.82418,1377479700,8/25/13 21:15,5498,LB35,,,,,0.0047783798799174715
12,334954,UNHCMB,43.171839,-70.82418,1377476100,8/25/13 20:15,5499,LB35,,,,,0.003556003631813076
12,334954,UNHCMB,43.171978,-70.824373,1377472500,8/25/13 19:15,5500,LB35,,,,,0.021982886737613973
12,334954,UNHCMB,43.1698,-70.82227,1377469920,8/25/13 18:32,5501,LB35,,,,,0.29602028270079117
12,334954,UNHCMB,43.171871,-70.824223,1377465300,8/25/13 17:15,5502,LB35,,,,,0.27931626497047163
12,334954,UNHCMB,43.171999,-70.825746,1377462300,8/25/13 16:25,5503,LB35,,,,,0.12424685230226783
12,334954,UNHCMB,43.174607,-70.823665,1377458700,8/25/13 15:25,5504,LB35,,,,,0.33531286925375303
12,334954,UNHCMB,43.171989,-70.824351,1377454500,8/25/13 14:15,5505,LB35,,,,,0.2961899214933788
12,334954,UNHCMB,43.171892,-70.82418,1377450900,8/25/13 13:15,5506,LB35,,,,,0.017557001397022265
12,334954,UNHCMB,43.171871,-70.82418,1377447840,8/25/13 12:24,5507,LB35,,,,,0.0023336273822949227
12,334954,UNHCMB,43.17186,-70.824201,1377443700,8/25/13 11:15,5508,LB35,,,,,0.0020954125276496038
12,334954,UNHCMB,43.171828,-70.824201,1377440100,8/25/13 10:15,5509,LB35,,,,,0.003556003631106197
12,334954,UNHCMB,43.17054,-70.824995,1377437040,8/25/13 9:24,5510,LB35,,,,,0.15692940170891578
12,334954,UNHCMB,43.17186,-70.824244,1377432900,8/25/13 8:15,5511,LB35,,,,,0.1588113714930637
12,334954,UNHCMB,43.171892,-70.824137,1377429900,8/25/13 7:25,5512,LB35,,,,,0.00937250109027401
12,334954,UNHCMB,43.171484,-70.825231,1377425700,8/25/13 6:15,5513,LB35,,,,,0.0995824373532503
12,334954,UNHCMB,43.171839,-70.824265,1377422100,8/25/13 5:15,5514,LB35,,,,,0.08766639628825594
12,334954,UNHCMB,43.170605,-70.824759,1377418500,8/25/13 4:15,5515,LB35,,,,,0.14285339291020696
12,334954,UNHCMB,43.171849,-70.824265,1377414900,8/25/13 3:15,5516,LB35,,,,,0.14392044552697322
12,334954,UNHCMB,43.171849,-70.824201,1377411300,8/25/13 2:15,5517,LB35,,,,,0.00518682157684566
12,334954,UNHCMB,43.171999,-70.824158,1377407700,8/25/13 1:15,5518,LB35,,,,,0.01702915918518961
12,334954,UNHCMB,43.171892,-70.824223,1377404100,8/25/13 0:15,5519,LB35,,,,,0.013005061605107797
12,334954,UNHCMB,43.17156,-70.82418,1377400500,8/24/13 23:15,5520,LB35,,,,,0.03705776125690983
12,334954,UNHCMB,43.171881,-70.824223,1377396900,8/24/13 22:15,5521,LB35,,,,,0.035840986411250476
12,334954,UNHCMB,43.171871,-70.824158,1377393300,8/24/13 21:15,5522,LB35,,,,,0.005383796356123492
12,334954,UNHCMB,43.171817,-70.824115,1377389700,8/24/13 20:15,5523,LB35,,,,,0.006939277661830872
12,334954,UNHCMB,43.171828,-70.82418,1377386100,8/24/13 19:15,5524,LB35,,,,,0.005407831027482246
12,334954,UNHCMB,43.171903,-70.824244,1377382500,8/24/13 18:15,5525,LB35,,,,,0.00981657027838776
12,334954,UNHCMB,43.171881,-70.824265,1377378900,8/24/13 17:15,5526,LB35,,,,,0.0029788189306269807
12,334954,UNHCMB,43.171817,-70.825768,1377375300,8/24/13 16:15,5527,LB35,,,,,0.12201670866039162
12,334954,UNHCMB,43.171849,-70.824201,1377371700,8/24/13 15:15,5528,LB35,,,,,0.12704589368437647
12,334954,UNHCMB,43.171334,-70.823493,1377368100,8/24/13 14:15,5529,LB35,,,,,0.08104079206546534
12,334954,UNHCMB,43.171849,-70.824158,1377364500,8/24/13 13:15,5530,LB35,,,,,0.07861189510184141
12,334954,UNHCMB,43.172257,-70.824115,1377360900,8/24/13 12:15,5531,LB35,,,,,0.04547277797150889
12,334954,UNHCMB,43.16951,-70.82566,1377357300,8/24/13 11:15,5532,LB35,,,,,0.32994379313053546
12,334954,UNHCMB,43.171871,-70.824244,1377353700,8/24/13 10:15,5533,LB35,,,,,0.2863671077471379
12,334954,UNHCMB,43.171206,-70.829802,1377350100,8/24/13 9:15,5534,LB35,,,,,0.45646679616252683
12,334954,UNHCMB,43.171881,-70.824137,1377346500,8/24/13 8:15,5535,LB35,,,,,0.4652041310225448
12,334954,UNHCMB,43.171903,-70.824137,1377342900,8/24/13 7:15,5536,LB35,,,,,0.0024447524962087908
12,334954,UNHCMB,43.171345,-70.82551,1377339300,8/24/13 6:15,5537,LB35,,,,,0.1273846889806393
12,334954,UNHCMB,43.171828,-70.824265,1377335700,8/24/13 5:15,5538,LB35,,,,,0.11428784746987287
12,334954,UNHCMB,43.170723,-70.823407,1377332100,8/24/13 4:15,5539,LB35,,,,,0.14111521658794393
12,334954,UNHCMB,43.171635,-70.82448,1377328500,8/24/13 3:15,5540,LB35,,,,,0.1335413544239978
12,334954,UNHCMB,43.169435,-70.827098,1377325440,8/24/13 2:24,5541,LB35,,,,,0.32370919815603255
12,334954,UNHCMB,43.173984,-70.827141,1377321300,8/24/13 1:15,5542,LB35,,,,,0.5055201532761836
12,334954,UNHCMB,43.17186,-70.824244,1377317700,8/24/13 0:15,5543,LB35,,,,,0.332914353311092
12,334954,UNHCMB,43.171849,-70.82418,1377314100,8/23/13 23:15,5544,LB35,,,,,0.0053289132960154745
12,334954,UNHCMB,43.195506,-70.8336,1377310500,8/23/13 22:15,5545,LB35,,,,,2.73745383908459
12,334954,UNHCMB,43.171742,-70.824351,1377306900,8/23/13 21:15,5546,LB35,,,,,2.7450597146714357
12,334954,UNHCMB,43.171828,-70.824158,1377303900,8/23/13 20:25,5547,LB35,,,,,0.018330001853253074
12,334954,UNHCMB,43.171839,-70.824137,1377299700,8/23/13 19:15,5548,LB35,,,,,0.0020954132515162123
12,334954,UNHCMB,43.169736,-70.82242,1377296100,8/23/13 18:15,5549,LB35,,,,,0.27198900689372574
12,334954,UNHCMB,43.170573,-70.822613,1377292500,8/23/13 17:15,5550,LB35,,,,,0.09431781606600853
12,334954,UNHCMB,43.171721,-70.825853,1377288900,8/23/13 16:15,5551,LB35,,,,,0.29193467586506017
12,334954,UNHCMB,43.171828,-70.824201,1377285300,8/23/13 15:15,5552,LB35,,,,,0.13441195357817082
12,334954,UNHCMB,43.171881,-70.824094,1377281700,8/23/13 14:15,5553,LB35,,,,,0.010482672430722654
12,334954,UNHCMB,43.171935,-70.82418,1377278100,8/23/13 13:15,5554,LB35,,,,,0.009197117684857722
12,334954,UNHCMB,43.171903,-70.824158,1377270900,8/23/13 11:15,5555,LB35,,,,,0.003977956292100064
12,334954,UNHCMB,43.171914,-70.82418,1377267300,8/23/13 10:15,5556,LB35,,,,,0.002161753738092164
12,334954,UNHCMB,43.171924,-70.82418,1377263700,8/23/13 9:15,5557,LB35,,,,,0.0011112511341905273
12,334954,UNHCMB,43.171935,-70.824201,1377260100,8/23/13 8:15,5558,LB35,,,,,0.0020954110786783886
12,334954,UNHCMB,43.171989,-70.824244,1377256500,8/23/13 7:15,5559,LB35,,,,,0.00693927427985711
12,334954,UNHCMB,43.171935,-70.824137,1377252900,8/23/13 6:15,5560,LB35,,,,,0.010545495587770121
12,334954,UNHCMB,43.170433,-70.829909,1377249300,8/23/13 5:15,5561,LB35,,,,,0.4966768256527501
12,334954,UNHCMB,43.171281,-70.818901,1377245700,8/23/13 4:15,5562,LB35,,,,,0.8971107867680203
12,334954,UNHCMB,43.171989,-70.823965,1377242100,8/23/13 3:15,5563,LB35,,,,,0.41788192283196185
12,334954,UNHCMB,43.169854,-70.826819,1377238500,8/23/13 2:15,5564,LB35,,,,,0.3313454405439673
12,334954,UNHCMB,43.172278,-70.823815,1377234900,8/23/13 1:15,5565,LB35,,,,,0.36308578283650705
12,334954,UNHCMB,43.175315,-70.818644,1377231300,8/23/13 0:15,5566,LB35,,,,,0.5380645321246053
12,334954,UNHCMB,43.172268,-70.823922,1377227700,8/22/13 23:15,5567,LB35,,,,,0.5455343896308759
12,334954,UNHCMB,43.172289,-70.823944,1377224700,8/22/13 22:25,5568,LB35,,,,,0.002936793110154167
12,334954,UNHCMB,43.172278,-70.823879,1377220500,8/22/13 21:15,5569,LB35,,,,,0.005407792293246725
12,334954,UNHCMB,43.172364,-70.823944,1377216900,8/22/13 20:15,5570,LB35,,,,,0.01091245329018836
12,334954,UNHCMB,43.172278,-70.823922,1377213300,8/22/13 19:15,5571,LB35,,,,,0.009721655706810836
12,334954,UNHCMB,43.172257,-70.823944,1377210240,8/22/13 18:24,5572,LB35,,,,,0.0029367933051170822
12,334954,UNHCMB,43.171849,-70.823708,1377206100,8/22/13 17:15,5573,LB35,,,,,0.04920819064887921
12,334954,UNHCMB,43.17378,-70.823751,1377202500,8/22/13 16:15,5574,LB35,,,,,0.21461088931694366
12,334954,UNHCMB,43.176516,-70.825102,1377198900,8/22/13 15:15,5575,LB35,,,,,0.3231504018332392
12,334954,UNHCMB,43.181634,-70.829844,1377195900,8/22/13 14:25,5576,LB35,,,,,0.686384244220937
12,334954,UNHCMB,43.182267,-70.830574,1377191700,8/22/13 13:15,5577,LB35,,,,,0.09190772966211093
12,334954,UNHCMB,43.181773,-70.830166,1377188100,8/22/13 12:15,5578,LB35,,,,,0.06408232895350603
12,334954,UNHCMB,43.18157,-70.83066,1377184500,8/22/13 11:15,5579,LB35,,,,,0.04594811578216993
12,334954,UNHCMB,43.181709,-70.829844,1377180900,8/22/13 10:15,5580,LB35,,,,,0.06790159740004213
12,334954,UNHCMB,43.181763,-70.829737,1377177840,8/22/13 9:24,5581,LB35,,,,,0.010544354317178392
12,334954,UNHCMB,43.181677,-70.829823,1377170100,8/22/13 7:15,5582,LB35,,,,,0.011827677188079812
12,334954,UNHCMB,43.181655,-70.82993,1377159300,8/22/13 4:15,5583,LB35,,,,,0.009008402801515233
12,334954,UNHCMB,43.181688,-70.829866,1377155760,8/22/13 3:16,5584,LB35,,,,,0.006351558672636428
12,334954,UNHCMB,43.181591,-70.82993,1377152100,8/22/13 2:15,5585,LB35,,,,,0.011961783545928535
12,334954,UNHCMB,43.18629,-70.82227,1377145500,8/22/13 0:25,5586,LB35,,,,,0.8111139956621244
12,334954,UNHCMB,43.181623,-70.829887,1377142320,8/21/13 23:32,5587,LB35,,,,,0.8061585798737632
12,334954,UNHCMB,43.181655,-70.829802,1377137700,8/21/13 22:15,5588,LB35,,,,,0.007751437846938788
12,334954,UNHCMB,43.181773,-70.829737,1377134100,8/21/13 21:15,5589,LB35,,,,,0.014131029950647203
12,334954,UNHCMB,43.181688,-70.829823,1377130500,8/21/13 20:15,5590,LB35,,,,,0.011738070017358791
12,334954,UNHCMB,43.181677,-70.829952,1377126900,8/21/13 19:15,5591,LB35,,,,,0.010524233545175012
12,334954,UNHCMB,43.18172,-70.829802,1377123300,8/21/13 18:15,5592,LB35,,,,,0.013060187157233309
12,334954,UNHCMB,43.181709,-70.830016,1377119700,8/21/13 17:15,5593,LB35,,,,,0.017383663335961867
12,334954,UNHCMB,43.181709,-70.829887,1377116100,8/21/13 16:15,5594,LB35,,,,,0.010452999242720543
12,334954,UNHCMB,43.181258,-70.829351,1377108900,8/21/13 14:15,5595,LB35,,,,,0.06631864414763168
12,334954,UNHCMB,43.181838,-70.82963,1377101700,8/21/13 12:15,5596,LB35,,,,,0.06830257500889969
12,334954,UNHCMB,43.181645,-70.829952,1377098100,8/21/13 11:15,5597,LB35,,,,,0.03377530076424368
12,334954,UNHCMB,43.181677,-70.829952,1377094500,8/21/13 10:15,5598,LB35,,,,,0.003556003631106197
12,334954,UNHCMB,N/A,N/A,1377091440,8/21/13 9:24,5599,LB35,,,,
13,334954,UNHCMB,43.176345,-70.835531,1377080160,8/21/13 6:16,5600,LB35,,,,,0.7452959200027964
13,334954,UNHCMB,43.181151,-70.829823,1377076500,8/21/13 5:15,5601,LB35,,,,,0.7065252745079279
13,334954,UNHCMB,43.180765,-70.831368,1377072900,8/21/13 4:15,5602,LB35,,,,,0.13233883675408814
13,334954,UNHCMB,43.20793,-70.794117,1377069300,8/21/13 3:15,5603,LB35,,,,,4.2685028088385035
13,334954,UNHCMB,43.183415,-70.829544,1377065700,8/21/13 2:15,5604,LB35,,,,,3.9570828608684296
13,334954,UNHCMB,43.171806,-70.839758,1377062100,8/21/13 1:15,5605,LB35,,,,,1.5327525198633851
13,334954,UNHCMB,43.184155,-70.836561,1377054900,8/20/13 23:15,5606,LB35,,,,,1.3965248706549556
13,334954,UNHCMB,43.177557,-70.826218,1377051300,8/20/13 22:15,5607,LB35,,,,,1.113563975121928
13,334954,UNHCMB,43.158782,-70.828021,1377047700,8/20/13 21:15,5608,LB35,,,,,2.0914853202019397
13,334954,UNHCMB,43.147913,-70.834758,1377044100,8/20/13 20:15,5609,LB35,,,,,1.325562698716295
13,334954,UNHCMB,43.145489,-70.831411,1377041040,8/20/13 19:24,5610,LB35,,,,,0.3823589381128544
13,334954,UNHCMB,43.147538,-70.834951,1377036900,8/20/13 18:15,5611,LB35,,,,,0.36636432317537937
13,334954,UNHCMB,43.147709,-70.834801,1377033300,8/20/13 17:15,5612,LB35,,,,,0.022560839308641844
13,334954,UNHCMB,N/A,N/A,1377029700,8/20/13 16:15,5613,LB35,,,,
13,334954,UNHCMB,N/A,N/A,1377026160,8/20/13 15:16,5614,LB35,,,,
13,334954,UNHCMB,43.150638,-70.83405,1377019980,8/20/13 13:33,5615,LB35,,,,,0.3311313537992333
13,334954,UNHCMB,43.151711,-70.833857,1377011700,8/20/13 11:15,5616,LB35,,,,,0.12025948382170665
13,334954,UNHCMB,43.151883,-70.833857,1377008100,8/20/13 10:15,5617,LB35,,,,,0.01911351951754925
13,334954,UNHCMB,43.150638,-70.836346,1377004500,8/20/13 9:15,5618,LB35,,,,,0.24466061234238307
13,334954,UNHCMB,43.145263,-70.834157,1377000960,8/20/13 8:16,5619,LB35,,,,,0.6231064350575243
13,334954,UNHCMB,N/A,N/A,1376997300,8/20/13 7:15,5620,LB35,,,,
13,334954,UNHCMB,N/A,N/A,1376993760,8/20/13 6:16,5621,LB35,,,,
14,334954,UNHCMB,N/A,N/A,1376979300,8/20/13 2:15,5622,LB35,,,,
14,334954,UNHCMB,43.157773,-70.83081,1376972100,8/20/13 0:15,5623,LB35,,,,,1.4164092006639375
14,334954,UNHCMB,43.14949,-70.825188,1376968500,8/19/13 23:15,5624,LB35,,,,,1.027107274020753
14,334954,UNHCMB,43.148278,-70.834222,1376964900,8/19/13 22:15,5625,LB35,,,,,0.744707839100194
14,334954,UNHCMB,43.13329,-70.831904,1376961300,8/19/13 21:15,5626,LB35,,,,,1.676115003748994
14,334954,UNHCMB,N/A,N/A,1376957700,8/19/13 20:15,5627,LB35,,,,
14,334954,UNHCMB,N/A,N/A,1376954100,8/19/13 19:15,5628,LB35,,,,
14,334954,UNHCMB,N/A,N/A,1376947500,8/19/13 17:25,5629,LB35,,,,
14,334954,UNHCMB,43.102509,-70.789762,1376943300,8/19/13 16:15,5630,LB35,,,,,4.835845033538753
14,334954,UNHCMB,43.119664,-70.819223,1376939700,8/19/13 15:15,5631,LB35,,,,,3.057178755228259
14,334954,UNHCMB,43.127764,-70.848877,1376936100,8/19/13 14:15,5632,LB35,,,,,2.5680866672373805
14,334954,UNHCMB,43.098121,-70.861194,1376932500,8/19/13 13:15,5633,LB35,,,,,3.442286981673847
14,334954,UNHCMB,43.064711,-70.835681,1376928900,8/19/13 12:15,5634,LB35,,,,,4.251119617623022
14,334954,UNHCMB,43.065462,-70.837033,1376925300,8/19/13 11:15,5635,LB35,,,,,0.13788631885846842
14,334954,UNHCMB,43.064743,-70.835702,1376921700,8/19/13 10:15,5636,LB35,,,,,0.1343889173363105
14,334954,UNHCMB,43.064829,-70.835531,1376918100,8/19/13 9:15,5637,LB35,,,,,0.01685419940174956
14,334954,UNHCMB,43.064818,-70.836904,1376915040,8/19/13 8:24,5638,LB35,,,,,0.11147503452633016
14,334954,UNHCMB,43.064711,-70.835702,1376910900,8/19/13 7:15,5639,LB35,,,,,0.09830735324067807
14,334954,UNHCMB,43.063788,-70.838149,1376907300,8/19/13 6:15,5640,LB35,,,,,0.22357917267218466
14,334954,UNHCMB,43.063585,-70.842655,1376903700,8/19/13 5:15,5641,LB35,,,,,0.3665256059061405
14,334954,UNHCMB,43.06469,-70.835745,1376900640,8/19/13 4:24,5642,LB35,,,,,0.5742827262618865
14,334954,UNHCMB,43.06469,-70.835724,1376896500,8/19/13 3:15,5643,LB35,,,,,0.001704909015273771
14,334954,UNHCMB,43.059604,-70.829458,1376892900,8/19/13 2:15,5644,LB35,,,,,0.7604214708840003
14,334954,UNHCMB,43.064754,-70.835745,1376889300,8/19/13 1:15,5645,LB35,,,,,0.766855886819893
14,334954,UNHCMB,43.065151,-70.837097,1376885700,8/19/13 0:15,5646,LB35,,,,,0.11829725182878066
14,334954,UNHCMB,43.064668,-70.835724,1376882700,8/18/13 23:25,5647,LB35,,,,,0.12371738489198818
14,334954,UNHCMB,43.06205,-70.838814,1376878500,8/18/13 22:15,5648,LB35,,,,,0.3841532858294704
14,334954,UNHCMB,43.06469,-70.83566,1376874900,8/18/13 21:15,5649,LB35,,,,,0.3894049839564675
14,334954,UNHCMB,43.064743,-70.835724,1376871300,8/18/13 20:15,5650,LB35,,,,,0.007853995415343318
14,334954,UNHCMB,43.064733,-70.835767,1376867700,8/18/13 19:15,5651,LB35,,,,,0.003663600706769152
14,334954,UNHCMB,43.064754,-70.83581,1376864100,8/18/13 18:15,5652,LB35,,,,,0.004199155346317804
14,334954,UNHCMB,43.064733,-70.835745,1376860500,8/18/13 17:15,5653,LB35,,,,,0.005770055935637676
14,334954,UNHCMB,43.06469,-70.835724,1376856900,8/18/13 16:15,5654,LB35,,,,,0.005073423595713971
14,334954,UNHCMB,43.065237,-70.837011,1376853900,8/18/13 15:25,5655,LB35,,,,,0.1208809934526272
14,334954,UNHCMB,43.064775,-70.835788,1376850300,8/18/13 14:25,5656,LB35,,,,,0.1117779386242599
14,334954,UNHCMB,43.064711,-70.835745,1376846100,8/18/13 13:15,5657,LB35,,,,,0.007922609188668312
14,334954,UNHCMB,43.064454,-70.840294,1376842500,8/18/13 12:15,5658,LB35,,,,,0.37041900517838877
14,334954,UNHCMB,43.0647,-70.835724,1376838900,8/18/13 11:15,5659,LB35,,,,,0.3720270809234913
14,334954,UNHCMB,43.064464,-70.835595,1376835300,8/18/13 10:15,5660,LB35,,,,,0.028239380881481084
14,334954,UNHCMB,43.064668,-70.835853,1376831700,8/18/13 9:15,5661,LB35,,,,,0.03086494807296767
14,334954,UNHCMB,43.064743,-70.835681,1376828640,8/18/13 8:24,5662,LB35,,,,,0.01626209125830284
14,334954,UNHCMB,43.064711,-70.835617,1376824500,8/18/13 7:15,5663,LB35,,,,,0.006296240392336585
14,334954,UNHCMB,43.063713,-70.83847,1376820900,8/18/13 6:15,5664,LB35,,,,,0.25680730205789276
14,334954,UNHCMB,43.063627,-70.843084,1376817300,8/18/13 5:15,5665,LB35,,,,,0.3747209850071807
14,334954,UNHCMB,43.064668,-70.83581,1376813700,8/18/13 4:15,5666,LB35,,,,,0.6017767627870029
14,334954,UNHCMB,43.070666,-70.834973,1376810100,8/18/13 3:15,5667,LB35,,,,,0.6699830472881043
14,334954,UNHCMB,43.064003,-70.837398,1376807040,8/18/13 2:24,5668,LB35,,,,,0.7661517916831859
14,334954,UNHCMB,43.064733,-70.83581,1376802900,8/18/13 1:15,5669,LB35,,,,,0.15232248306504767
14,334954,UNHCMB,43.064647,-70.835917,1376799300,8/18/13 0:15,5670,LB35,,,,,0.012914882512724275
14,334954,UNHCMB,43.06484,-70.835702,1376795700,8/17/13 23:15,5671,LB35,,,,,0.027652438079594645
14,334954,UNHCMB,43.06469,-70.835745,1376792100,8/17/13 22:15,5672,LB35,,,,,0.017030410280047543
14,334954,UNHCMB,43.06469,-70.83566,1376788500,8/17/13 21:15,5673,LB35,,,,,0.006900822201875775
14,334954,UNHCMB,43.064711,-70.835724,1376784900,8/17/13 20:15,5674,LB35,,,,,0.005695903910456744
14,334954,UNHCMB,43.06469,-70.835767,1376781300,8/17/13 19:15,5675,LB35,,,,,0.004199157382921655
14,334954,UNHCMB,43.064722,-70.835745,1376777700,8/17/13 18:15,5676,LB35,,,,,0.003979358752122551
14,334954,UNHCMB,43.064754,-70.835767,1376774100,8/17/13 17:15,5677,LB35,,,,,0.003979358332391096
14,334954,UNHCMB,43.064668,-70.835724,1376771100,8/17/13 16:25,5678,LB35,,,,,0.010174416881705088
14,334954,UNHCMB,43.064979,-70.83581,1376766900,8/17/13 15:15,5679,LB35,,,,,0.03525812853127871
14,334954,UNHCMB,43.064625,-70.835595,1376763300,8/17/13 14:15,5680,LB35,,,,,0.04303693429611065
14,334954,UNHCMB,43.0647,-70.835681,1376759700,8/17/13 13:15,5681,LB35,,,,,0.010872462130771176
14,334954,UNHCMB,43.063992,-70.837462,1376756100,8/17/13 12:15,5682,LB35,,,,,0.16461238183796034
14,334954,UNHCMB,43.0647,-70.835745,1376752500,8/17/13 11:15,5683,LB35,,,,,0.1600676008046811
14,334954,UNHCMB,43.058531,-70.818129,1376748900,8/17/13 10:15,5684,LB35,,,,,1.58605122567196
14,334954,UNHCMB,43.062716,-70.839758,1376745300,8/17/13 9:15,5685,LB35,,,,,1.816627948003652
14,334954,UNHCMB,43.064754,-70.835917,1376741700,8/17/13 8:15,5686,LB35,,,,,0.3854020208915219
14,334954,UNHCMB,43.065966,-70.834951,1376738700,8/17/13 7:25,5687,LB35,,,,,0.15585299542227982
14,334954,UNHCMB,43.064743,-70.835853,1376734500,8/17/13 6:15,5688,LB35,,,,,0.15437923045510513
14,334954,UNHCMB,43.064657,-70.83611,1376730900,8/17/13 5:15,5689,LB35,,,,,0.02294935766415917
14,334954,UNHCMB,43.066074,-70.827913,1376727300,8/17/13 4:15,5690,LB35,,,,,0.6838513164515243
14,334954,UNHCMB,43.07014,-70.836368,1376723700,8/17/13 3:15,5691,LB35,,,,,0.8217582586822204
14,334954,UNHCMB,43.064754,-70.835938,1376720100,8/17/13 2:15,5692,LB35,,,,,0.59953700937594
14,334954,UNHCMB,43.05822,-70.844221,1376716500,8/17/13 1:15,5693,LB35,,,,,0.9896792660822269
14,334954,UNHCMB,43.064175,-70.836368,1376713920,8/17/13 0:32,5694,LB35,,,,,0.9189317421655401
14,334954,UNHCMB,43.063585,-70.83626,1376709300,8/16/13 23:15,5695,LB35,,,,,0.06614753029184231
14,334954,UNHCMB,43.063778,-70.82845,1376705700,8/16/13 22:15,5696,LB35,,,,,0.6344368260388271
14,334954,UNHCMB,43.063864,-70.834823,1376702100,8/16/13 21:15,5697,LB35,,,,,0.5174948786132122
14,334954,UNHCMB,43.063885,-70.834823,1376698500,8/16/13 20:15,5698,LB35,,,,,0.0023336273822949227
14,334954,UNHCMB,43.061911,-70.832291,1376694900,8/16/13 19:15,5699,LB35,,,,,0.30062931329402587
14,334954,UNHCMB,43.063906,-70.834994,1376691300,8/16/13 18:15,5700,LB35,,,,,0.3119421519596562
14,334954,UNHCMB,43.065687,-70.836625,1376687700,8/16/13 17:15,5701,LB35,,,,,0.2381248587629049
14,334954,UNHCMB,43.063273,-70.837033,1376684100,8/16/13 16:15,5702,LB35,,,,,0.27029335494273776
14,334954,UNHCMB,43.0641,-70.835938,1376680500,8/16/13 15:15,5703,LB35,,,,,0.12786303760279227
14,334954,UNHCMB,43.063928,-70.834887,1376676900,8/16/13 14:15,5704,LB35,,,,,0.08744210746935764
14,334954,UNHCMB,43.063874,-70.834844,1376673300,8/16/13 13:15,5705,LB35,,,,,0.0069423697638115
14,334954,UNHCMB,43.063896,-70.834887,1376669700,8/16/13 12:15,5706,LB35,,,,,0.004261953186896154
14,334954,UNHCMB,43.063896,-70.834887,1376666100,8/16/13 11:15,5707,LB35,,,,,0.0
14,334954,UNHCMB,43.063885,-70.834887,1376662500,8/16/13 10:15,5708,LB35,,,,,0.0012223762481043954
14,334954,UNHCMB,43.063864,-70.834973,1376658900,8/16/13 9:15,5709,LB35,,,,,0.007361762987609137
14,334954,UNHCMB,43.063917,-70.834909,1376655300,8/16/13 8:15,5710,LB35,,,,,0.007854041731826843
14,334954,UNHCMB,43.063724,-70.835016,1376651700,8/16/13 7:15,5711,LB35,,,,,0.023139679860928446
14,334954,UNHCMB,43.062769,-70.838127,1376648100,8/16/13 6:15,5712,LB35,,,,,0.2739654390985884
14,334954,UNHCMB,43.063874,-70.834994,1376644500,8/16/13 5:15,5713,LB35,,,,,0.28245024535345475
14,334954,UNHCMB,43.058177,-70.844264,1376640900,8/16/13 4:15,5714,LB35,,,,,0.9834926397516569
